No,Date,LOCO_SPEED,gps_latitude,gps_longitude
12788,03:36:21,25,39.2468,37.3849
12789,03:36:22,25,39.2468,37.3849
12790,03:36:23,26,39.2468,37.3849
12791,03:36:24,26,39.2468,37.3849
12792,03:36:25,26,39.2468,37.3849
12793,03:36:26,26,39.247,37.3845
12794,03:36:27,26,39.247,37.3845
12795,03:36:28,26,39.247,37.3845
12796,03:36:29,26,0,0
12797,03:36:30,26,39.247,37.3845
12798,03:36:31,26,39.247,37.3845
12799,03:36:32,26,39.2471,37.3841
12800,03:36:33,27,39.2471,37.3841
12801,03:36:34,27,39.2471,37.3841
12802,03:36:35,27,39.2471,37.3841
12803,03:36:36,27,39.2471,37.3841
12804,03:36:37,27,39.2473,37.3838
12805,03:36:38,27,39.2473,37.3838
12806,03:36:39,27,39.2473,37.3838
12807,03:36:40,27,39.2473,37.3838
12808,03:36:41,27,39.2473,37.3838
12809,03:36:42,27,39.2474,37.3834
12810,03:36:43,27,39.2474,37.3834
12811,03:36:44,27,39.2474,37.3834
12812,03:36:45,27,39.2474,37.3834
12813,03:36:46,27,39.2474,37.3834
12814,03:36:47,27,39.2476,37.383
12815,03:36:48,27,39.2476,37.383
12816,03:36:49,28,39.2476,37.383
12817,03:36:50,28,39.2476,37.383
12818,03:36:51,28,39.2476,37.383
12819,03:36:52,28,39.2477,37.3826
12820,03:36:53,28,39.2477,37.3826
12821,03:36:54,28,39.2477,37.3826
12822,03:36:55,28,39.2477,37.3826
12823,03:36:56,28,39.2477,37.3826
12824,03:36:57,28,39.2479,37.3822
12825,03:36:58,28,39.2479,37.3822
12826,03:36:59,28,39.2479,37.3822
12827,03:37:00,28,39.2479,37.3822
12828,03:37:01,28,39.2479,37.3822
12829,03:37:02,28,39.2481,37.3818
12830,03:37:03,28,39.2481,37.3818
12831,03:37:04,28,39.2481,37.3818
12832,03:37:05,28,39.2481,37.3818
12833,03:37:06,28,39.2481,37.3818
12834,03:37:07,29,39.2482,37.3813
12835,03:37:08,29,39.2482,37.3813
12836,03:37:09,29,39.2482,37.3813
12837,03:37:10,29,39.2482,37.3813
12838,03:37:11,29,39.2482,37.3813
12839,03:37:12,29,39.2484,37.3809
12840,03:37:13,29,39.2484,37.3809
12841,03:37:14,29,39.2484,37.3809
12842,03:37:15,29,39.2484,37.3809
12843,03:37:16,29,39.2484,37.3809
12844,03:37:17,29,39.2486,37.3805
12845,03:37:18,29,39.2486,37.3805
12846,03:37:19,29,39.2486,37.3805
12847,03:37:20,29,39.2486,37.3805
12848,03:37:21,29,39.2486,37.3805
12849,03:37:22,29,39.2488,37.3801
12850,03:37:23,29,39.2488,37.3801
12851,03:37:24,29,39.2488,37.3801
12852,03:37:25,29,39.2488,37.3801
12853,03:37:26,29,39.2488,37.3801
12854,03:37:27,29,39.249,37.3797
12855,03:37:28,29,39.249,37.3797
12856,03:37:29,29,39.249,37.3797
12857,03:37:30,29,39.249,37.3797
12858,03:37:31,29,39.249,37.3797
12859,03:37:32,29,39.2491,37.3793
12860,03:37:33,29,39.2491,37.3793
12861,03:37:34,29,39.2491,37.3793
12862,03:37:35,29,39.2491,37.3793
12863,03:37:36,29,39.2491,37.3793
12864,03:37:37,29,39.2493,37.3788
12865,03:37:38,29,39.2493,37.3788
12866,03:37:39,29,39.2493,37.3788
12867,03:37:40,29,39.2493,37.3788
12868,03:37:41,29,39.2493,37.3788
12869,03:37:42,29,39.2495,37.3784
12870,03:37:43,29,39.2495,37.3784
12871,03:37:44,29,39.2495,37.3784
12872,03:37:45,29,39.2495,37.3784
12873,03:37:46,29,39.2495,37.3784
12874,03:37:47,29,39.2496,37.378
12875,03:37:48,29,39.2496,37.378
12876,03:37:49,29,39.2496,37.378
12877,03:37:50,29,39.2496,37.378
12878,03:37:51,29,39.2496,37.378
12879,03:37:52,29,39.2498,37.3776
12880,03:37:53,29,39.2498,37.3776
12881,03:37:54,29,39.2498,37.3776
12882,03:37:55,29,39.2498,37.3776
12883,03:37:56,29,39.2498,37.3776
12884,03:37:57,29,39.25,37.3771
12885,03:37:58,29,39.25,37.3771
12886,03:37:59,29,39.25,37.3771
12887,03:38:00,29,39.25,37.3771
12888,03:38:01,29,39.25,37.3771
12889,03:38:02,29,39.2502,37.3767
12890,03:38:03,29,39.2502,37.3767
12891,03:38:04,29,39.2502,37.3767
12892,03:38:05,29,39.2502,37.3767
12893,03:38:06,29,39.2502,37.3767
12894,03:38:07,29,39.2503,37.3762
12895,03:38:08,29,39.2503,37.3762
12896,03:38:09,29,39.2503,37.3762
12897,03:38:10,29,39.2503,37.3762
12898,03:38:11,29,39.2503,37.3762
12899,03:38:12,29,39.2505,37.3758
12900,03:38:13,29,39.2505,37.3758
12901,03:38:14,29,39.2505,37.3758
12902,03:38:15,29,39.2505,37.3758
12903,03:38:16,29,0,0
12904,03:38:17,29,39.2505,37.3758
12905,03:38:18,29,39.2507,37.3754
12906,03:38:19,29,39.2507,37.3754
12907,03:38:20,29,39.2507,37.3754
12908,03:38:21,29,39.2507,37.3754
12909,03:38:22,30,39.2507,37.3754
12910,03:38:23,30,39.2509,37.375
12911,03:38:24,30,39.2509,37.375
12912,03:38:25,30,39.2509,37.375
12913,03:38:26,30,39.2509,37.375
12914,03:38:27,30,39.251,37.3745
12915,03:38:28,30,39.251,37.3745
12916,03:38:29,30,39.251,37.3745
12917,03:38:30,30,39.251,37.3745
12918,03:38:31,30,39.251,37.3745
12919,03:38:32,30,39.2512,37.3741
12920,03:38:33,30,39.2512,37.3741
12921,03:38:34,31,39.2512,37.3741
12922,03:38:35,31,39.2512,37.3741
12923,03:38:36,31,39.2512,37.3741
12924,03:38:37,31,39.2514,37.3736
12925,03:38:38,31,39.2514,37.3736
12926,03:38:39,31,39.2514,37.3736
12927,03:38:40,31,39.2514,37.3736
12928,03:38:41,31,39.2514,37.3736
12929,03:38:42,31,39.2516,37.3732
12930,03:38:43,31,39.2516,37.3732
12931,03:38:44,31,39.2516,37.3732
12932,03:38:45,31,39.2516,37.3732
12933,03:38:46,31,39.2516,37.3732
12934,03:38:47,31,39.2518,37.3727
12935,03:38:48,31,39.2518,37.3727
12936,03:38:49,32,39.2518,37.3727
12937,03:38:50,32,39.2518,37.3727
12938,03:38:51,32,39.2518,37.3727
12939,03:38:52,32,39.2519,37.3723
12940,03:38:53,32,39.2519,37.3723
12941,03:38:54,32,39.2519,37.3723
12942,03:38:55,32,39.2519,37.3723
12943,03:38:56,32,39.2519,37.3723
12944,03:38:57,32,39.2521,37.3718
12945,03:38:58,32,39.2521,37.3718
12946,03:38:59,33,39.2521,37.3718
12947,03:39:00,33,39.2521,37.3718
12948,03:39:01,33,39.2521,37.3718
12949,03:39:02,33,39.2523,37.3713
12950,03:39:03,33,39.2523,37.3713
12951,03:39:04,33,39.2523,37.3713
12952,03:39:05,33,39.2523,37.3713
12953,03:39:06,33,39.2523,37.3713
12954,03:39:07,33,39.2525,37.3709
12955,03:39:08,33,39.2525,37.3709
12956,03:39:09,33,39.2525,37.3709
12957,03:39:10,33,39.2525,37.3709
12958,03:39:11,34,39.2525,37.3709
12959,03:39:12,34,39.2527,37.3704
12960,03:39:13,34,39.2527,37.3704
12961,03:39:14,34,39.2527,37.3704
12962,03:39:15,34,39.2527,37.3704
12963,03:39:16,34,39.2527,37.3704
12964,03:39:17,34,39.253,37.3699
12965,03:39:18,34,39.253,37.3699
12966,03:39:19,34,39.253,37.3699
12967,03:39:20,35,39.253,37.3699
12968,03:39:21,35,39.253,37.3699
12969,03:39:22,35,39.253,37.3699
12970,03:39:23,35,39.253,37.3699
12971,03:39:24,35,39.253,37.3699
12972,03:39:25,35,39.253,37.3699
12973,03:39:26,35,39.253,37.3699
12974,03:39:27,35,39.253,37.3699
12975,03:39:28,35,39.2535,37.3689
12976,03:39:29,35,39.2535,37.3689
12977,03:39:30,36,39.2535,37.3689
12978,03:39:31,36,39.2535,37.3689
12979,03:39:32,36,39.2535,37.3689
12980,03:39:33,36,39.2538,37.3684
12981,03:39:34,36,39.2538,37.3684
12982,03:39:35,36,39.2538,37.3684
12983,03:39:36,36,39.2538,37.3684
12984,03:39:37,36,39.2538,37.3684
12985,03:39:38,36,39.2541,37.368
12986,03:39:39,37,39.2541,37.368
12987,03:39:40,37,39.2541,37.368
12988,03:39:41,37,39.2541,37.368
12989,03:39:42,37,39.2541,37.368
12990,03:39:43,37,39.2545,37.3675
12991,03:39:44,37,39.2545,37.3675
12992,03:39:45,37,39.2545,37.3675
12993,03:39:46,38,39.2545,37.3675
12994,03:39:47,38,39.2545,37.3675
12995,03:39:48,38,39.2548,37.3671
12996,03:39:49,38,39.2548,37.3671
12997,03:39:50,38,39.2548,37.3671
12998,03:39:51,39,39.2548,37.3671
12999,03:39:52,39,39.2548,37.3671
13000,03:39:53,39,39.2552,37.3667
13001,03:39:54,39,39.2552,37.3667
13002,03:39:55,39,39.2552,37.3667
13003,03:39:56,39,39.2552,37.3667
13004,03:39:57,39,39.2552,37.3667
13005,03:39:58,39,39.2555,37.3662
13006,03:39:59,40,39.2555,37.3662
13007,03:40:00,40,39.2555,37.3662
13008,03:40:01,40,39.2555,37.3662
13009,03:40:02,40,39.2555,37.3662
13010,03:40:03,40,39.2559,37.3658
13011,03:40:04,40,39.2559,37.3658
13012,03:40:05,41,0,0
13013,03:40:06,41,39.2559,37.3658
13014,03:40:07,41,39.2559,37.3658
13015,03:40:08,41,39.2559,37.3658
13016,03:40:09,41,39.2563,37.3653
13017,03:40:10,42,39.2563,37.3653
13018,03:40:11,42,39.2563,37.3653
13019,03:40:12,42,39.2563,37.3653
13020,03:40:13,42,39.2563,37.3653
13021,03:40:14,42,39.2566,37.3648
13022,03:40:15,42,39.2566,37.3648
13023,03:40:16,42,39.2566,37.3648
13024,03:40:17,43,39.2566,37.3648
13025,03:40:18,43,39.2566,37.3648
13026,03:40:19,43,39.2569,37.3642
13027,03:40:20,43,39.2569,37.3642
13028,03:40:21,43,39.2569,37.3642
13029,03:40:22,43,39.2569,37.3642
13030,03:40:23,44,39.2569,37.3642
13031,03:40:24,44,39.2572,37.3636
13032,03:40:25,44,39.2572,37.3636
13033,03:40:26,44,39.2572,37.3636
13034,03:40:27,44,39.2572,37.3636
13035,03:40:28,44,39.2572,37.3636
13036,03:40:29,45,39.2575,37.363
13037,03:40:30,45,39.2575,37.363
13038,03:40:31,45,39.2575,37.363
13039,03:40:32,45,39.2575,37.363
13040,03:40:33,45,39.2578,37.3624
13041,03:40:34,45,39.2578,37.3624
13042,03:40:35,45,39.2578,37.3624
13043,03:40:36,45,39.2578,37.3624
13044,03:40:37,45,39.2578,37.3624
13045,03:40:38,45,39.258,37.3617
13046,03:40:39,45,39.258,37.3617
13047,03:40:40,45,39.258,37.3617
13048,03:40:41,46,39.258,37.3617
13049,03:40:42,46,39.258,37.3617
13050,03:40:43,46,39.2582,37.361
13051,03:40:44,46,39.2582,37.361
13052,03:40:45,46,39.2582,37.361
13053,03:40:46,46,39.2582,37.361
13054,03:40:47,46,39.2582,37.361
13055,03:40:48,46,39.2584,37.3603
13056,03:40:49,47,39.2584,37.3603
13057,03:40:50,47,39.2584,37.3603
13058,03:40:51,47,39.2584,37.3603
13059,03:40:52,47,39.2584,37.3603
13060,03:40:53,47,39.2587,37.3596
13061,03:40:54,47,39.2587,37.3596
13062,03:40:55,47,39.2587,37.3596
13063,03:40:56,47,39.2587,37.3596
13064,03:40:57,48,39.2587,37.3596
13065,03:40:58,48,39.2589,37.3589
13066,03:40:59,48,39.2589,37.3589
13067,03:41:00,48,39.2589,37.3589
13068,03:41:01,48,39.2589,37.3589
13069,03:41:02,48,39.2589,37.3589
13070,03:41:03,48,39.2591,37.3582
13071,03:41:04,48,39.2591,37.3582
13072,03:41:05,48,39.2591,37.3582
13073,03:41:06,49,39.2591,37.3582
13074,03:41:07,49,39.2591,37.3582
13075,03:41:08,49,39.2594,37.3574
13076,03:41:09,49,39.2594,37.3574
13077,03:41:10,49,39.2594,37.3574
13078,03:41:11,49,39.2594,37.3574
13079,03:41:12,49,39.2594,37.3574
13080,03:41:13,49,39.2597,37.3567
13081,03:41:14,49,39.2597,37.3567
13082,03:41:15,49,39.2597,37.3567
13083,03:41:16,49,39.2597,37.3567
13084,03:41:17,49,39.2597,37.3567
13085,03:41:18,49,39.26,37.3561
13086,03:41:19,49,39.26,37.3561
13087,03:41:20,49,39.26,37.3561
13088,03:41:21,50,39.26,37.3561
13089,03:41:22,49,39.26,37.3561
13090,03:41:23,49,39.2604,37.3555
13091,03:41:24,49,39.2604,37.3555
13092,03:41:25,49,39.2604,37.3555
13093,03:41:26,49,39.2604,37.3555
13094,03:41:27,49,39.2604,37.3555
13095,03:41:28,50,39.2609,37.3549
13096,03:41:29,50,39.2609,37.3549
13097,03:41:30,50,39.2609,37.3549
13098,03:41:31,50,39.2609,37.3549
13099,03:41:32,50,39.2609,37.3549
13100,03:41:33,50,39.2613,37.3543
13101,03:41:34,50,39.2613,37.3543
13102,03:41:35,50,39.2613,37.3543
13103,03:41:36,49,39.2613,37.3543
13104,03:41:37,49,39.2613,37.3543
13105,03:41:38,49,39.2618,37.3538
13106,03:41:39,49,39.2618,37.3538
13107,03:41:40,49,39.2618,37.3538
13108,03:41:41,49,39.2618,37.3538
13109,03:41:42,49,39.2618,37.3538
13110,03:41:43,49,39.2622,37.3533
13111,03:41:44,50,39.2622,37.3533
13112,03:41:45,50,39.2622,37.3533
13113,03:41:46,50,39.2622,37.3533
13114,03:41:47,50,39.2622,37.3533
13115,03:41:48,50,39.2627,37.3528
13116,03:41:49,50,0,0
13117,03:41:50,50,39.2627,37.3528
13118,03:41:51,50,39.2627,37.3528
13119,03:41:52,50,39.2627,37.3528
13120,03:41:53,50,39.2627,37.3528
13121,03:41:54,50,39.2632,37.3522
13122,03:41:55,50,39.2632,37.3522
13123,03:41:56,50,39.2632,37.3522
13124,03:41:57,50,39.2632,37.3522
13125,03:41:58,50,39.2632,37.3522
13126,03:41:59,50,39.2637,37.3517
13127,03:42:00,50,39.2637,37.3517
13128,03:42:01,50,39.2637,37.3517
13129,03:42:02,50,39.2637,37.3517
13130,03:42:03,49,39.2637,37.3517
13131,03:42:04,49,39.2642,37.3512
13132,03:42:05,49,39.2642,37.3512
13133,03:42:06,49,39.2642,37.3512
13134,03:42:07,49,39.2642,37.3512
13135,03:42:08,49,39.2642,37.3512
13136,03:42:09,49,39.2646,37.3506
13137,03:42:10,49,39.2646,37.3506
13138,03:42:11,49,39.2646,37.3506
13139,03:42:12,49,39.2646,37.3506
13140,03:42:13,49,39.2646,37.3506
13141,03:42:14,49,39.265,37.35
13142,03:42:15,49,39.265,37.35
13143,03:42:16,49,39.265,37.35
13144,03:42:17,49,39.265,37.35
13145,03:42:18,49,39.265,37.35
13146,03:42:19,50,39.2655,37.3494
13147,03:42:20,49,39.2655,37.3494
13148,03:42:21,49,39.2655,37.3494
13149,03:42:22,49,39.2655,37.3494
13150,03:42:23,50,39.2655,37.3494
13151,03:42:24,50,39.2658,37.3488
13152,03:42:25,50,39.2658,37.3488
13153,03:42:26,50,39.2658,37.3488
13154,03:42:27,50,39.2658,37.3488
13155,03:42:28,50,39.2658,37.3488
13156,03:42:29,50,39.2662,37.3482
13157,03:42:30,50,39.2662,37.3482
13158,03:42:31,50,39.2662,37.3482
13159,03:42:32,50,39.2662,37.3482
13160,03:42:33,50,39.2662,37.3482
13161,03:42:34,50,39.2666,37.3475
13162,03:42:35,50,39.2666,37.3475
13163,03:42:36,50,39.2666,37.3475
13164,03:42:37,50,39.2666,37.3475
13165,03:42:38,50,39.2666,37.3475
13166,03:42:39,50,39.2669,37.3468
13167,03:42:40,50,39.2669,37.3468
13168,03:42:41,50,39.2669,37.3468
13169,03:42:42,50,39.2669,37.3468
13170,03:42:43,50,39.2669,37.3468
13171,03:42:44,50,39.2673,37.3462
13172,03:42:45,50,39.2673,37.3462
13173,03:42:46,50,39.2673,37.3462
13174,03:42:47,49,39.2673,37.3462
13175,03:42:48,50,39.2673,37.3462
13176,03:42:49,50,39.2677,37.3455
13177,03:42:50,52,39.2677,37.3455
13178,03:42:51,50,39.2677,37.3455
13179,03:42:52,50,39.2677,37.3455
13180,03:42:53,50,39.2677,37.3455
13181,03:42:54,50,39.2681,37.3449
13182,03:42:55,50,39.2681,37.3449
13183,03:42:56,49,39.2681,37.3449
13184,03:42:57,49,39.2681,37.3449
13185,03:42:58,49,39.2681,37.3449
13186,03:42:59,49,39.2685,37.3443
13187,03:43:00,50,39.2685,37.3443
13188,03:43:01,50,39.2685,37.3443
13189,03:43:02,49,39.2685,37.3443
13190,03:43:03,49,39.2685,37.3443
13191,03:43:04,49,39.2689,37.3438
13192,03:43:05,50,39.2689,37.3438
13193,03:43:06,50,39.2689,37.3438
13194,03:43:07,50,39.2689,37.3438
13195,03:43:08,50,39.2689,37.3438
13196,03:43:09,50,39.2694,37.3432
13197,03:43:10,50,39.2694,37.3432
13198,03:43:11,50,39.2694,37.3432
13199,03:43:12,50,39.2694,37.3432
13200,03:43:13,50,39.2694,37.3432
13201,03:43:14,50,39.2698,37.3426
13202,03:43:15,50,39.2698,37.3426
13203,03:43:16,50,39.2698,37.3426
13204,03:43:17,50,39.2698,37.3426
13205,03:43:18,50,39.2698,37.3426
13206,03:43:19,50,39.2704,37.3419
13207,03:43:20,50,39.2704,37.3419
13208,03:43:21,49,39.2704,37.3419
13209,03:43:22,49,39.2704,37.3419
13210,03:43:23,49,39.2704,37.3419
13211,03:43:24,49,39.2708,37.3414
13212,03:43:25,49,39.2708,37.3414
13213,03:43:26,49,39.2708,37.3414
13214,03:43:27,48,39.2708,37.3414
13215,03:43:28,48,39.2708,37.3414
13216,03:43:29,48,39.2712,37.3408
13217,03:43:30,48,39.2712,37.3408
13218,03:43:31,48,39.2712,37.3408
13219,03:43:32,48,39.2712,37.3408
13220,03:43:33,48,39.2712,37.3408
13221,03:43:34,48,39.2715,37.3401
13222,03:43:35,48,0,0
13223,03:43:36,48,39.2715,37.3401
13224,03:43:37,48,39.2715,37.3401
13225,03:43:38,48,39.2715,37.3401
13226,03:43:39,49,39.2719,37.3395
13227,03:43:40,49,39.2719,37.3395
13228,03:43:41,49,39.2719,37.3395
13229,03:43:42,49,39.2719,37.3395
13230,03:43:43,49,39.2719,37.3395
13231,03:43:44,49,39.2722,37.3388
13232,03:43:45,49,39.2722,37.3388
13233,03:43:46,49,39.2722,37.3388
13234,03:43:47,49,39.2722,37.3388
13235,03:43:48,49,39.2722,37.3388
13236,03:43:49,49,39.2726,37.3382
13237,03:43:50,49,39.2726,37.3382
13238,03:43:51,48,39.2726,37.3382
13239,03:43:52,48,39.2726,37.3382
13240,03:43:53,48,39.2726,37.3382
13241,03:43:54,48,39.2729,37.3375
13242,03:43:55,51,39.2729,37.3375
13243,03:43:56,48,39.2729,37.3375
13244,03:43:57,48,39.2729,37.3375
13245,03:43:58,48,39.2729,37.3375
13246,03:43:59,49,39.2733,37.3369
13247,03:44:00,49,39.2733,37.3369
13248,03:44:01,50,39.2733,37.3369
13249,03:44:02,52,39.2733,37.3369
13250,03:44:03,49,39.2733,37.3369
13251,03:44:04,49,39.2737,37.3363
13252,03:44:05,49,39.2737,37.3363
13253,03:44:06,49,39.2737,37.3363
13254,03:44:07,49,39.2737,37.3363
13255,03:44:08,49,39.2737,37.3363
13256,03:44:09,49,39.2741,37.3357
13257,03:44:10,49,39.2741,37.3357
13258,03:44:11,49,39.2741,37.3357
13259,03:44:12,49,39.2741,37.3357
13260,03:44:13,49,39.2741,37.3357
13261,03:44:14,49,39.2746,37.3352
13262,03:44:15,48,39.2746,37.3352
13263,03:44:16,48,39.2746,37.3352
13264,03:44:17,48,39.2746,37.3352
13265,03:44:18,48,39.2746,37.3352
13266,03:44:19,48,39.2751,37.3347
13267,03:44:20,47,39.2751,37.3347
13268,03:44:21,47,39.2751,37.3347
13269,03:44:22,47,39.2751,37.3347
13270,03:44:23,47,39.2751,37.3347
13271,03:44:24,47,39.2755,37.3343
13272,03:44:25,47,39.2755,37.3343
13273,03:44:26,46,39.2755,37.3343
13274,03:44:27,46,39.2755,37.3343
13275,03:44:28,46,39.2755,37.3343
13276,03:44:29,46,39.276,37.3339
13277,03:44:30,46,39.276,37.3339
13278,03:44:31,46,39.276,37.3339
13279,03:44:32,45,39.276,37.3339
13280,03:44:33,45,39.276,37.3339
13281,03:44:34,45,39.2765,37.3335
13282,03:44:35,45,39.2765,37.3335
13283,03:44:36,45,39.2765,37.3335
13284,03:44:37,45,39.2765,37.3335
13285,03:44:38,44,39.2765,37.3335
13286,03:44:39,44,39.277,37.3331
13287,03:44:40,44,39.277,37.3331
13288,03:44:41,44,39.277,37.3331
13289,03:44:42,44,39.277,37.3331
13290,03:44:43,44,39.277,37.3331
13291,03:44:44,43,39.2775,37.3328
13292,03:44:45,44,39.2775,37.3328
13293,03:44:46,43,39.2775,37.3328
13294,03:44:47,43,39.2775,37.3328
13295,03:44:48,43,39.2775,37.3328
13296,03:44:49,43,39.2779,37.3324
13297,03:44:50,43,39.2779,37.3324
13298,03:44:51,43,39.2779,37.3324
13299,03:44:52,43,39.2779,37.3324
13300,03:44:53,43,39.2779,37.3324
13301,03:44:54,43,39.2784,37.332
13302,03:44:55,44,39.2784,37.332
13303,03:44:56,44,39.2784,37.332
13304,03:44:57,44,39.2784,37.332
13305,03:44:58,44,39.2784,37.332
13306,03:44:59,44,39.2789,37.3317
13307,03:45:00,44,39.2789,37.3317
13308,03:45:01,44,39.2789,37.3317
13309,03:45:02,45,39.2789,37.3317
13310,03:45:03,45,39.2789,37.3317
13311,03:45:04,45,39.2794,37.3312
13312,03:45:05,45,39.2794,37.3312
13313,03:45:06,45,39.2794,37.3312
13314,03:45:07,46,39.2794,37.3312
13315,03:45:08,46,39.2794,37.3312
13316,03:45:09,46,39.2798,37.3308
13317,03:45:10,46,39.2798,37.3308
13318,03:45:11,47,39.2798,37.3308
13319,03:45:12,47,39.2798,37.3308
13320,03:45:13,47,39.2798,37.3308
13321,03:45:14,47,39.2803,37.3303
13322,03:45:15,47,39.2803,37.3303
13323,03:45:16,47,39.2803,37.3303
13324,03:45:17,47,39.2803,37.3303
13325,03:45:18,47,39.2803,37.3303
13326,03:45:19,47,39.2807,37.3298
13327,03:45:20,48,39.2807,37.3298
13328,03:45:21,48,0,0
13329,03:45:22,48,39.2807,37.3298
13330,03:45:23,50,39.2807,37.3298
13331,03:45:24,48,39.2807,37.3298
13332,03:45:25,48,39.2812,37.3293
13333,03:45:26,48,39.2812,37.3293
13334,03:45:27,48,39.2812,37.3293
13335,03:45:28,48,39.2812,37.3293
13336,03:45:29,48,39.2812,37.3293
13337,03:45:30,48,39.2816,37.3288
13338,03:45:31,48,39.2816,37.3288
13339,03:45:32,48,39.2816,37.3288
13340,03:45:33,48,39.2816,37.3288
13341,03:45:34,48,39.2816,37.3288
13342,03:45:35,48,39.2821,37.3282
13343,03:45:36,48,39.2821,37.3282
13344,03:45:37,48,39.2821,37.3282
13345,03:45:38,48,39.2821,37.3282
13346,03:45:39,48,39.2821,37.3282
13347,03:45:40,48,39.2825,37.3277
13348,03:45:41,48,39.2825,37.3277
13349,03:45:42,47,39.2825,37.3277
13350,03:45:43,47,39.2825,37.3277
13351,03:45:44,47,39.2825,37.3277
13352,03:45:45,47,39.2829,37.3271
13353,03:45:46,47,39.2829,37.3271
13354,03:45:47,47,39.2829,37.3271
13355,03:45:48,47,39.2829,37.3271
13356,03:45:49,47,39.2829,37.3271
13357,03:45:50,47,39.2832,37.3265
13358,03:45:51,47,39.2832,37.3265
13359,03:45:52,47,39.2832,37.3265
13360,03:45:53,46,39.2832,37.3265
13361,03:45:54,46,39.2832,37.3265
13362,03:45:55,46,39.2836,37.3259
13363,03:45:56,46,39.2836,37.3259
13364,03:45:57,46,39.2836,37.3259
13365,03:45:58,46,39.2836,37.3259
13366,03:45:59,46,39.2836,37.3259
13367,03:46:00,46,39.2839,37.3253
13368,03:46:01,46,39.2839,37.3253
13369,03:46:02,46,39.2839,37.3253
13370,03:46:03,45,39.2839,37.3253
13371,03:46:04,47,39.2842,37.3247
13372,03:46:05,45,39.2842,37.3247
13373,03:46:06,45,39.2842,37.3247
13374,03:46:07,45,39.2842,37.3247
13375,03:46:08,45,39.2842,37.3247
13376,03:46:09,45,39.2845,37.324
13377,03:46:10,45,39.2845,37.324
13378,03:46:11,45,39.2845,37.324
13379,03:46:12,44,39.2845,37.324
13380,03:46:13,44,39.2845,37.324
13381,03:46:14,44,39.2848,37.3234
13382,03:46:15,44,39.2848,37.3234
13383,03:46:16,43,39.2848,37.3234
13384,03:46:17,43,39.2848,37.3234
13385,03:46:18,43,39.2848,37.3234
13386,03:46:19,43,39.2851,37.3228
13387,03:46:20,43,39.2851,37.3228
13388,03:46:21,43,39.2851,37.3228
13389,03:46:22,43,39.2851,37.3228
13390,03:46:23,43,39.2851,37.3228
13391,03:46:24,43,39.2853,37.3222
13392,03:46:25,43,39.2853,37.3222
13393,03:46:26,43,39.2853,37.3222
13394,03:46:27,43,39.2853,37.3222
13395,03:46:28,43,39.2853,37.3222
13396,03:46:29,42,39.2855,37.3215
13397,03:46:30,42,39.2855,37.3215
13398,03:46:31,42,39.2855,37.3215
13399,03:46:32,42,39.2855,37.3215
13400,03:46:33,42,39.2855,37.3215
13401,03:46:34,42,39.2857,37.3209
13402,03:46:35,42,39.2857,37.3209
13403,03:46:36,42,39.2857,37.3209
13404,03:46:37,42,39.2857,37.3209
13405,03:46:38,42,39.2857,37.3209
13406,03:46:39,42,39.2859,37.3203
13407,03:46:40,42,39.2859,37.3203
13408,03:46:41,42,39.2859,37.3203
13409,03:46:42,42,39.2859,37.3203
13410,03:46:43,42,39.2859,37.3203
13411,03:46:44,42,39.2861,37.3196
13412,03:46:45,42,39.2861,37.3196
13413,03:46:46,41,39.2861,37.3196
13414,03:46:47,41,39.2861,37.3196
13415,03:46:48,41,39.2861,37.3196
13416,03:46:49,43,39.2862,37.319
13417,03:46:50,41,39.2862,37.319
13418,03:46:51,41,39.2862,37.319
13419,03:46:52,41,39.2862,37.319
13420,03:46:53,40,39.2862,37.319
13421,03:46:54,40,39.2864,37.3183
13422,03:46:55,40,39.2864,37.3183
13423,03:46:56,40,39.2864,37.3183
13424,03:46:57,40,39.2864,37.3183
13425,03:46:58,40,39.2864,37.3183
13426,03:46:59,40,39.2865,37.3177
13427,03:47:00,41,39.2865,37.3177
13428,03:47:01,39,39.2865,37.3177
13429,03:47:02,39,39.2865,37.3177
13430,03:47:03,39,39.2865,37.3177
13431,03:47:04,38,39.2866,37.3171
13432,03:47:05,38,39.2866,37.3171
13433,03:47:06,38,39.2866,37.3171
13434,03:47:07,38,39.2866,37.3171
13435,03:47:08,38,39.2866,37.3171
13436,03:47:09,38,39.2867,37.3165
13437,03:47:10,37,39.2867,37.3165
13438,03:47:11,37,39.2867,37.3165
13439,03:47:12,37,0,0
13440,03:47:13,37,39.2867,37.3165
13441,03:47:14,37,39.2867,37.3165
13442,03:47:15,37,39.2868,37.3159
13443,03:47:16,37,39.2868,37.3159
13444,03:47:17,37,39.2868,37.3159
13445,03:47:18,36,39.2868,37.3159
13446,03:47:19,36,39.2868,37.3159
13447,03:47:20,36,39.2868,37.3153
13448,03:47:21,37,39.2868,37.3153
13449,03:47:22,37,39.2868,37.3153
13450,03:47:23,36,39.2868,37.3153
13451,03:47:24,36,39.2868,37.3153
13452,03:47:25,36,39.2869,37.3148
13453,03:47:26,36,39.2869,37.3148
13454,03:47:27,36,39.2869,37.3148
13455,03:47:28,36,39.2869,37.3148
13456,03:47:29,36,39.2869,37.3148
13457,03:47:30,36,39.2869,37.3142
13458,03:47:31,36,39.2869,37.3142
13459,03:47:32,36,39.2869,37.3142
